,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2023-05-03,0.023375978087597445,0.019083580262896728,5.957087241907078e-07,0.007129236015303545,0.004662582530710423,0.34606120931304923,0.0012877786508075461,0.1764158556078544,0.031182847591796223,0.03860152556995636,0.02585023022203161,0.12608503524918607,0.014005202369620662,0.06848587002942105,0.0779571471012694,0.013563243488458433,0.005922969721041106,0.020329112480275458
2023-05-04,0.023562632254620873,0.019170972967388934,5.979018132677311e-07,0.007191969938474296,0.004687738086261343,0.3476207299250203,0.0013255211622571668,0.17746301935627556,0.03107264375014248,0.03760631154970895,0.025183396926058074,0.12573803360430014,0.014030140949859944,0.06811165876052792,0.07726510317252082,0.013374485665767676,0.006085401761291536,0.020509642267710588
2023-05-05,0.023688970066377192,0.019264526516043788,6.00158910440696e-07,0.007227499618689342,0.004711440136998209,0.3437689075925078,0.0013631612893387406,0.17736200712122716,0.03121371223340375,0.0377642667502809,0.024857409279513767,0.13000640905373761,0.013901308231988884,0.06842810621381934,0.0760341356114407,0.013505940146755643,0.006184199101295817,0.020717400877671044
2023-05-08,0.02361636669536865,0.019202535915015476,5.980816686067935e-07,0.007185404585273391,0.004721352776208176,0.3443899878149538,0.0013436935778135242,0.17826342824094457,0.03098696118429673,0.038071692766357024,0.024981689724487954,0.12784247648067978,0.013508306729480583,0.06844543962843248,0.07684407196290552,0.013632700822076379,0.006215559489962392,0.020747733524075072
2023-05-09,0.023856706052765356,0.019395621555040737,6.039321612309495e-07,0.007226489773006921,0.004790448925664355,0.3427585884865716,0.0013436029230165056,0.17926336518239291,0.03031087807719541,0.03789624680232958,0.024701348689202277,0.12682346583881773,0.01347351437561682,0.06945886542692765,0.07751622480748557,0.013818414588234426,0.006364610710197232,0.021001003853373525
2023-05-10,0.023881184697827088,0.01940090727736354,6.039274060584113e-07,0.007187151745528023,0.004816050146702442,0.3423262169883514,0.001333899514803286,0.17893345467560942,0.031196760138790053,0.03774603106564097,0.0248626546638146,0.12651784901589255,0.013197282860294215,0.06962383110919491,0.07780400687754405,0.013988053296978676,0.006421181475456826,0.020762880522801862
2023-05-11,0.023931446699291894,0.01949560557286121,6.068126670116668e-07,0.007190059516475284,0.004860225504789345,0.34364572724053405,0.0013326905172319082,0.1801525706839627,0.03079485588995949,0.038230275020186846,0.025025548944340763,0.12352208460455794,0.013153838962470405,0.06983956783913685,0.07751835740484038,0.014284217928483068,0.006500773718227029,0.02052154713998385
2023-05-12,0.02390040353052278,0.019517757858516414,6.073211585437478e-07,0.007161536311013854,0.004893283124378173,0.3440266970032958,0.0013258143940123694,0.1803933129319135,0.030744339047223044,0.038386103289092074,0.024972054455857214,0.1225016289180626,0.013197601252542742,0.0700056535769555,0.07752027153840493,0.01457291925695124,0.0065578207101781,0.020322195479921243
2023-05-15,0.02389485366987477,0.019514436716911176,6.070971988711842e-07,0.007127312810398406,0.004912070365946609,0.34390221191458514,0.0013215771250948592,0.18029045297121413,0.03054013765396527,0.038563057531287956,0.025095649895596428,0.1217001598964254,0.0132450500016966,0.06989438521181073,0.07834768705254977,0.014821240371492643,0.006622270887582016,0.020206838826369183
2023-05-16,0.02377028527894842,0.01941437147910543,6.039312716302213e-07,0.007064210075841246,0.0049030697950226965,0.343622330449496,0.0013095815177485177,0.18164489910870782,0.03069545313738497,0.03880582072011596,0.02519549421089209,0.1199228682503468,0.012999222903843408,0.06988170387722491,0.07924220652126382,0.014755663035816477,0.006686804783349068,0.020085410923620692
2023-05-17,0.023861658503450806,0.019482772559340025,6.061057569240457e-07,0.007066641261586273,0.0049262285109024605,0.34298134945877307,0.0013024823977457877,0.18107046116331732,0.031086334041668773,0.0388167781487408,0.025026028084383735,0.12014439884990942,0.013204932391940254,0.07045698002846383,0.07886724012125965,0.014839082689741816,0.006793182015984969,0.020072843667034
2023-05-18,0.023866044245614233,0.019540498219465834,6.080359163094623e-07,0.007074020752100407,0.00494259721948551,0.34435777632814957,0.0012955011348395797,0.18189852336333087,0.03055733927222401,0.03862836638992106,0.025031522956241215,0.11850646787364505,0.013385865565540016,0.07063579926867851,0.07807732210416526,0.015064580000679895,0.006863665132625655,0.020273502137377025
2023-05-19,0.023823781055575647,0.019516771064902096,6.074839022918828e-07,0.007061049768570786,0.0049373949229731574,0.3448315468329392,0.0012795790270172538,0.18258943805172007,0.030295280844224424,0.03874445988688916,0.025185110930902352,0.11828772369861064,0.013314473589703635,0.07054874866627237,0.07708276274720603,0.015325342899414078,0.006920444545356386,0.020255483983820478
2023-05-22,0.023861721260622058,0.019562848558647174,6.094492176837109e-07,0.007090459546884307,0.00494741765023655,0.34546889665890157,0.001271803098870889,0.18290820519294845,0.030524086113300052,0.03872113330030449,0.025450336838024813,0.11618185781879084,0.013462801491244096,0.0707587077771109,0.07725904829985568,0.015418327265626098,0.006975783913705002,0.02013595576570939
2023-05-23,0.023736857319762113,0.019537369525177702,6.088104503451038e-07,0.00708805916140091,0.004932049489024886,0.34589508778581685,0.0012582747768487411,0.1831146901807596,0.029770755018914744,0.03881008596680809,0.025356785634615624,0.11591186580215204,0.013656486130486605,0.07067760555003469,0.07766275051549205,0.0153390318253857,0.0070430165084006974,0.020208619998468638
2023-05-24,0.023944814459483633,0.01956043353695849,6.096912746868743e-07,0.007078980090933546,0.004920164631271033,0.34690418611556895,0.001245427097728665,0.18199728618666133,0.03007199691501671,0.03898412465051604,0.02591406928643845,0.11366348710577388,0.0136929625731739,0.07079472462821707,0.07829832069406507,0.015353566485745153,0.007196829504046905,0.0203780163471264
2023-05-25,0.023373336967658722,0.019518732530806025,6.086690609722074e-07,0.007041656190518272,0.004879634778727791,0.347436771447326,0.0012277595955447296,0.1808004156928658,0.03036397682060361,0.03898618531918069,0.026047739780422647,0.11469040524781034,0.013625582804783164,0.0701822822206072,0.07889062228385693,0.015334462437737484,0.007286556275532078,0.0203132709369575
2023-05-26,0.023689829487242645,0.01960402937204538,6.116168249020078e-07,0.007048272779013083,0.004863431655776434,0.3458181496742575,0.0012172503384741806,0.17996177139756195,0.029992540829471535,0.03934187210364437,0.02616824017296916,0.1161329380709245,0.013887113051450765,0.07001308280293712,0.07908762818967094,0.01556062286535318,0.0074162004171939785,0.0201964151751883
2023-05-30,0.023220684053075015,0.01976771141008242,6.170281275760695e-07,0.00709119403662617,0.00484238450877596,0.34484776755767593,0.0012108969777023183,0.17931914897676027,0.029819025531217704,0.03949380684298052,0.02611670564922045,0.11585202380462653,0.014612804402911513,0.07038851576089354,0.07989667110283054,0.015804845057686718,0.007623331184854274,0.020091866113952455
2023-05-31,0.023883006511763154,0.019810684266801923,6.186196538570937e-07,0.007092336812041719,0.004799680832799759,0.3444670651026105,0.0011996354893022043,0.17908271147735103,0.029355143413938436,0.03979762914941879,0.026393404297320306,0.11529442243634837,0.014427992874263974,0.0702498048854128,0.08035550777506142,0.016015398586050358,0.007755166463193168,0.020019791006668217
2023-06-01,0.023937765148703723,0.019824498056425527,6.193695603654784e-07,0.007086288652572751,0.004775553488498221,0.34594757775196067,0.0011870415173252582,0.17935066192896634,0.02833587710756469,0.04027018504689712,0.026649068863149928,0.11306180116086947,0.014456099635400822,0.0702164970778554,0.08055675731934171,0.01634824139640217,0.00784515832038289,0.020150308158123114
2023-06-02,0.02405230288433091,0.019910738282861697,6.223585540658849e-07,0.007101633853412776,0.00480338935497233,0.34424388531940525,0.0011802682372544526,0.1783336947751002,0.02858741819975387,0.040275335793174154,0.02697169468611323,0.11324360934401245,0.014584180850341584,0.07029636347767551,0.0814259647483661,0.016739821511399643,0.007978525871642817,0.02027055045162897
2023-06-05,0.02398320334604511,0.019829473917949748,6.200324244133623e-07,0.00705119846290543,0.004834706874270547,0.34495365046407683,0.0011646126788546825,0.17593684244967941,0.029409196393099222,0.04038628001974026,0.026888737000547246,0.11342717613858998,0.014612937704904846,0.07015871506941376,0.08217968172240543,0.016953041997698343,0.008074499764103382,0.020155425963291344
2023-06-06,0.02401488852260602,0.01982146030300161,6.199800350635967e-07,0.007024459321616462,0.00492577058325066,0.34429484824586226,0.0011527889538142314,0.175673544978838,0.029884545730153665,0.040715826815308324,0.02701349631800369,0.11345987435324591,0.014478504408959265,0.06991696844067387,0.08184297319463606,0.01736679440061412,0.008176259770527435,0.020236375678853287
2023-06-07,0.02411550613788079,0.01990033687809362,6.226523379887522e-07,0.0070244718857940605,0.005083497081688632,0.3440990461973531,0.00114878248384841,0.17471760288586277,0.029766448142543107,0.04077082831873762,0.02715238529910906,0.11275947062631804,0.014530254930471031,0.07039084786979338,0.08193212538623014,0.017906279188319725,0.008329997053015863,0.020371496982602686
2023-06-08,0.024522909137998768,0.02025051893105312,6.33813786253061e-07,0.007112766674254157,0.005364272824938422,0.3452727248032853,0.0011600332888650664,0.17785158459549666,0.029508516739631993,0.04042079685991099,0.027064415741277884,0.10672455315046496,0.014569615021455899,0.07142554291498283,0.08058180487326783,0.0187747609379195,0.0086081775579661,0.02078637213344413
2023-06-09,0.025236046481545385,0.02087639784396447,6.537871555666285e-07,0.007293263831123491,0.005759890048586758,0.3385215816151293,0.0011842356729094418,0.17735574411456853,0.02986648209737492,0.039703913129392907,0.02640892871874859,0.10781392903273443,0.014995533465568584,0.0744851912681125,0.08082261779717166,0.019684925157182,0.008926532670737411,0.02106413326799403
2023-06-12,0.026304195337932976,0.021749436468202158,6.815357927269291e-07,0.007550513553626153,0.006312703510433619,0.3278432321732684,0.0012229141921462213,0.17497785145305908,0.02832829284540618,0.03968463299911118,0.027087671423639575,0.11021587439070679,0.015529429494751345,0.07820636006046112,0.08393932558239503,0.020502908065724607,0.009412701765524058,0.02113127514781867
2023-06-13,0.02687842247662192,0.022214948738589816,6.965482084617559e-07,0.007651810848873613,0.006879477786355143,0.3216915765952125,0.0012364182908415054,0.17468910901800086,0.028626946648571756,0.04012664092943987,0.027412114712468332,0.11015393729294108,0.01550100819799337,0.08092567882434806,0.08384682609583018,0.021153868304375618,0.009821988247251178,0.021188530444076748
2023-06-14,0.02705017118139971,0.02596114348615995,8.77292617327665e-07,0.0076329879597072416,0.007417097634134123,0.3161249280501078,0.0012301488095393634,0.17227631525414216,0.02816266152508515,0.040998836951083334,0.028591826737436873,0.10994308951967066,0.015806895312236297,0.08313259893846765,0.08395242340964823,0.021407341581484968,0.010093907230440383,0.020216749126638643
2023-06-15,0.02695134501048645,0.026599114126363725,8.71344166318802e-07,0.007693396036841865,0.007399123036126075,0.31492705737089666,0.0012125029759067097,0.17231349071813729,0.02734356627176815,0.04075947966661217,0.02857079154868299,0.11064119207378956,0.01602207577118527,0.08407586109260003,0.08393791903986372,0.02171267412868686,0.010351640560307409,0.01948789922757884
2023-06-16,0.02696371342965009,0.027372593701466143,8.696157437237259e-07,0.007751862417286969,0.007300676045863826,0.3107116462221359,0.0012011670459006168,0.1722208062123011,0.028246242161334263,0.04077367982892312,0.02837486750057932,0.11273346583562917,0.016081317776018515,0.08528618600746919,0.08354493376586807,0.02209485320533068,0.01066629035068034,0.018674828877818943
2023-06-20,0.02692241771095209,0.02719952145495736,8.681487078001407e-07,0.0076905366004203545,0.007233317186691486,0.3101319580573755,0.0011865027894593981,0.17365387859953788,0.027312361835183957,0.04025964719407699,0.02795709448366894,0.11244626980422576,0.015756019887587288,0.08631669315765744,0.08470117690249473,0.022337461035687404,0.010955779200403007,0.017938495950912542
2023-06-21,0.027110814874244226,0.027221742778007325,8.724883966338538e-07,0.007650275952466184,0.007205480235685424,0.30973919543909867,0.0011778389957634258,0.1729989076754997,0.027408986442004738,0.0389532719924028,0.027439106887971465,0.11219492664087767,0.015497542827406396,0.08793731803139836,0.08515818343596364,0.023013269785488642,0.011350404486109066,0.017941861031215707
2023-06-22,0.0274512304338066,0.024331188657627834,7.304420426794309e-07,0.007704798766936023,0.007170738355683573,0.30627558968961477,0.0011878797578729343,0.17331827644769784,0.027229942527679785,0.038077990616087534,0.026772163721659897,0.11480710062745228,0.01621187074816374,0.08949086770496592,0.08566901674969321,0.02390022942070305,0.011946444943049363,0.01845394038926305
2023-06-23,0.02889209325216074,0.024160259126199294,7.558108337477364e-07,0.007653463805652855,0.007400829214789172,0.30131068261957955,0.0012133824763033514,0.1733175557569372,0.027257417825460376,0.03662702275642176,0.02537344155135942,0.11579926335510822,0.0168840741286663,0.091936303708661,0.08556056347268126,0.02517620510867795,0.01264192955854577,0.01879475647196202
2023-06-26,0.028637740173888544,0.023295973837300213,7.605531059346519e-07,0.007397267478791943,0.007493022453535617,0.30081878976242027,0.0012056450816551832,0.1743990841215929,0.02716544117412165,0.03617685624366321,0.025142584573144045,0.1147514565609091,0.016915586012486633,0.09323670187272284,0.08610638384465767,0.025675796361050846,0.01305698402513762,0.01852392586981568
2023-06-27,0.02862619451351754,0.02328309254784365,7.599371022620542e-07,0.007181668759354601,0.007569654297124178,0.29872804827154775,0.0011970304836468894,0.17367692270849427,0.027881907817327762,0.03529969929680637,0.024032556578500633,0.1185727607923389,0.01700139991251739,0.09432987993170021,0.08448919323851299,0.025982906207031392,0.013435231270681927,0.018711093435951186
2023-06-28,0.028594573799424663,0.023629468246139405,7.711397647589906e-07,0.007122200668938293,0.0077580533536803185,0.2957762791220749,0.0012094516843090277,0.17258728518682728,0.02869810626391159,0.03434931653566239,0.02332449467478835,0.1191865239382322,0.017643223508876676,0.0965771657287125,0.08348782521787837,0.026714850398577475,0.014035690209102406,0.01930472032309936
2023-06-29,0.029241779800413918,0.023908215389424087,7.803257475146715e-07,0.007069727789117489,0.007925991744969293,0.29234792384817637,0.001217824797178091,0.1718159544961639,0.029386838718055565,0.034067087533183854,0.023136589453208373,0.11908894259492495,0.018135886183402682,0.0979479920948731,0.08326240365312153,0.02718187231215914,0.014620901808304464,0.019643287457575744
2023-06-30,0.03131415513654128,0.02414999946175194,7.88359165324248e-07,0.0070290978006743825,0.008080831978697559,0.28812608874925594,0.001222703888696828,0.17064487884187354,0.029396081903691647,0.03374592939356666,0.022992146350989923,0.12186264512263965,0.018344339455171933,0.09908053555158458,0.08104313860118437,0.027697548474941696,0.015223479691593345,0.020045611237979464
2023-07-03,0.029469235415077052,0.023968257162953494,7.804748125218944e-07,0.006867500952602864,0.00807140646804722,0.2824270377646346,0.0012014089092353547,0.16851507980129496,0.0287930449813236,0.0338850557366012,0.023264178569135024,0.11721067036488166,0.017831218417902604,0.09792592773573916,0.09844159951647985,0.027013649592050163,0.015777452452002853,0.0193364956852257
2023-07-05,0.030061834443299358,0.024223634188481398,7.854453868521002e-07,0.006799489753671102,0.008165102647880297,0.2807217505228166,0.0012002820527627128,0.16858368994373166,0.028816936705793123,0.033954703111514814,0.023366119378511192,0.11575825895334786,0.017577769691115987,0.09865822776389714,0.09925078838839836,0.02727397598014379,0.016262819518560744,0.019323831510687
2023-07-06,0.030371559785088452,0.024494968262138435,7.90855912205417e-07,0.006742898784066334,0.00824451536103911,0.278360454171385,0.0012040265944523133,0.1683963731572845,0.028959218976767866,0.034270671916595684,0.023640220460900464,0.11722466044133542,0.01722791170592701,0.09923768577785957,0.09839883540669761,0.02740932558821138,0.016758977426993928,0.019056905327344702
2023-07-07,0.02971625646444253,0.024836215671593324,7.985345121253322e-07,0.006736792177063599,0.008323656137483227,0.2722977992453851,0.001220126558052563,0.16713492595546534,0.029408775985235114,0.03424315402951816,0.02402060631563422,0.12304527878043556,0.017283484910895028,0.10011306106415396,0.09761850316141986,0.02776481617129627,0.017315949833108527,0.018919799004305345
2023-07-10,0.030126480282676126,0.02541279356549264,8.137824896464272e-07,0.006825653163477993,0.0084531700621577,0.26570095088371437,0.001245992968347123,0.16549134438017787,0.031023798575838785,0.03457836861982799,0.024515762553297262,0.12507340757420668,0.017465576306475994,0.10146792371038402,0.09762719353650741,0.02824530679358729,0.018046407200030947,0.01869905604131012
2023-07-11,0.030777644057045583,0.02598048651902477,8.301561607285535e-07,0.0069677435040149185,0.008556615532342696,0.2599255622957795,0.0012764217818246352,0.16433322948109072,0.0317136660558603,0.035097617669808366,0.02479105231735764,0.12863219127936812,0.01735563284437279,0.10276670002426988,0.09546326234497812,0.028937541813686372,0.01875941754683928,0.0186643847761757
2023-07-12,0.03210182551178288,0.026632998879500776,8.509216932007042e-07,0.007183177210589607,0.008701019698575613,0.2526180238638563,0.0013216549120099277,0.16211887529222238,0.03222345637729373,0.03532759448828737,0.02518070575528302,0.13110460572921306,0.01764827038650906,0.1047578488574937,0.09495989639092167,0.029947202677330347,0.019571767627582563,0.018600225419854795
2023-07-13,0.031689781878408554,0.026662120820058345,8.517547054383037e-07,0.0072570241546065,0.008675769809017558,0.2522927808827697,0.0013177983661574648,0.16321005324586674,0.03207553766100174,0.03564743437655173,0.025108125800223126,0.13021063898523386,0.01763311436730562,0.1042902449820689,0.095439097452903,0.03035868415549311,0.019930053132353603,0.018200888175275313
2023-07-14,0.032103336902002504,0.02721887235919088,8.694681469550838e-07,0.007469501296494682,0.00885902630572936,0.2466695987931801,0.001319516553180616,0.16151456498102765,0.03311062930811558,0.0357926038924031,0.02567767443595012,0.12906387496017244,0.018295844899837887,0.10621665570776255,0.09668288949532593,0.03125592451370649,0.020708604729176818,0.018040011398596442
2023-07-17,0.03229630713670581,0.027257014133873138,8.706402938205427e-07,0.007536762801382819,0.008924336812775695,0.24298537806555637,0.001280197189499946,0.1622458357555657,0.032783472119685575,0.035570754660850294,0.025740858035274677,0.1318731446453914,0.01851139442399505,0.10630268511461619,0.09636976725159417,0.031445677255506344,0.021103342923132734,0.0177722010343003
2023-07-18,0.032703986949200986,0.027594021232700026,8.814684685522639e-07,0.007683085434240777,0.009147118376712067,0.23668372660319484,0.001250484862088462,0.16087140016773357,0.033209887148734976,0.03562794488589224,0.026011236384779975,0.13530980012999066,0.01882199724093025,0.10754728632792673,0.09627335941977114,0.03195860792053277,0.021723575703176148,0.017581599743926108
2023-07-19,0.03344719997808956,0.027762948577513758,8.869102459665575e-07,0.007782990356824048,0.009404926215605975,0.23221608872202623,0.0012107045713912637,0.16004999114814514,0.0336957122587252,0.03587231027644283,0.026244733799676012,0.13736609023726823,0.019297679607119075,0.10802705760235563,0.09564755927187285,0.03221436815497178,0.022227020850330386,0.01753173146139609
2023-07-20,0.03323995482127717,0.028016161794002608,8.95093154764123e-07,0.007904655766454114,0.00977474872926537,0.22668739256220247,0.0011752817010172313,0.15702296879453606,0.033412643711549096,0.03564999354028298,0.026496728406912973,0.1428802727809473,0.019740688340055188,0.10886595586250136,0.09613167642573787,0.03243021405716001,0.022806392752539012,0.01776337486040455
2023-07-21,0.033355562558394995,0.02837525220795719,9.067132738915729e-07,0.008054217357640451,0.01023946695455116,0.22553072633795418,0.0011306366344720526,0.15729153618617214,0.03403167504758666,0.035857379937812475,0.027008872155101362,0.13846879653590727,0.0199617871178399,0.10988096741825026,0.09641206520027105,0.032979511767750935,0.023442732937511788,0.017977906931552087
2023-07-24,0.03332490058891219,0.028380874904012702,9.070254277270508e-07,0.008105466832169271,0.01064373498132288,0.2220788006102199,0.0010680008841142557,0.15687942463125748,0.03358022949476777,0.03636089157297061,0.027575385440379303,0.1400922925678954,0.02034049114421127,0.10966167415497093,0.09711833415450982,0.032989481141727776,0.02378537969591148,0.01801373017521915
2023-07-25,0.03341164632291289,0.028465981092771576,9.098816872608962e-07,0.008165399343399094,0.011176984749215253,0.22009051885254222,0.001026429869696749,0.15683580171841288,0.03351953404733478,0.03665985136328244,0.027829076003551865,0.139735516982714,0.020376095574104077,0.10974968342770114,0.09724828629062184,0.033106207779856595,0.024191986885639456,0.018410089814555792
2023-07-26,0.032438236271127414,0.0321547393588795,1.1056586967779074e-06,0.007932226190948851,0.011466611418578536,0.22941886917747706,0.000945566302180675,0.15824887168363647,0.032705004675780414,0.03785962607668898,0.0279791545232326,0.13291978221353457,0.01912968201807606,0.10672511137720314,0.09570416659435861,0.03243595723768827,0.023729097397390816,0.018206191824521326
2023-07-27,0.03164739882185065,0.032475564090450625,1.0815243981543937e-06,0.008070959196739499,0.011206867792876767,0.2326223787910896,0.0008641970460887428,0.16050931102764274,0.0326135940145531,0.03855997937959272,0.02800959610254863,0.12984675772497578,0.018946015340050512,0.1049317132866484,0.09585601869841694,0.032199869656875935,0.0236467389465768,0.017991958558624378
2023-07-28,0.03232613699716028,0.03331405288671803,1.0756053068522023e-06,0.008215554064929045,0.011099108366723304,0.236873105930544,0.0007992595362990883,0.16000318932478858,0.03298267401296103,0.03830746572348295,0.02793085882025279,0.12507578952631598,0.018791621378259238,0.10449620790410874,0.09547815796206016,0.03227247274510568,0.023988402043416672,0.01804486717156739
2023-07-31,0.03297021216199222,0.033275910752136637,1.0786849001352877e-06,0.00831305792874623,0.011131552905957237,0.23289902249077626,0.0007369102207748602,0.16179943833905783,0.0330227565583682,0.03862667938348776,0.028301758392330834,0.12555280000074703,0.01855733343757204,0.10465807760642425,0.09532862962487923,0.03228717524978014,0.024432330176446443,0.01810527608562275
2023-08-01,0.03295209608729632,0.033101755404956336,1.0773788074056478e-06,0.008351073455634373,0.011027441352792171,0.23480319828311455,0.0006713019693566986,0.16228432297066417,0.03348286861722165,0.03884862456977993,0.028521421540956937,0.1232844476433278,0.0181463539157765,0.10437033651509167,0.09503704840680297,0.032128596915630435,0.024768355885332313,0.018219679087457908
2023-08-02,0.03219937970381476,0.03273324042832074,1.0696114875574328e-06,0.008301920800223683,0.010718883790015002,0.2351003090821525,0.000600575231748516,0.16287725205989823,0.033311108227042106,0.03885712949370732,0.028151201636215623,0.12647563283672278,0.017834367847704955,0.10317078867722762,0.09490181746306228,0.03167489553907283,0.024958364898053052,0.018132062673530427
2023-08-03,0.033738669027680024,0.029571335928951586,9.048918459821732e-07,0.008592943023054364,0.010711979229058399,0.22683624175613504,0.0005565949988887043,0.16161375354420518,0.03397451903200974,0.03728480593356466,0.026605389592131594,0.13211332236532816,0.01866744117978847,0.10529986856606977,0.09692343575990747,0.032663290846879314,0.026209265338153702,0.018636238986347888
2023-08-04,0.03388408179056753,0.028039011110806353,8.942068519074007e-07,0.008141222382668742,0.010681417846947486,0.22756351115386553,0.00048482622185421615,0.16078736956396186,0.03360138591317359,0.03692540321801397,0.02632512867730818,0.13797505869554638,0.018995424873228892,0.10329417165729424,0.09687238014256938,0.032225525969289945,0.026104056186865565,0.018099130389186317
2023-08-07,0.03353627528423357,0.02719372681236361,9.053754402587529e-07,0.007931400976547149,0.01103046639162352,0.23027384291843606,0.00042418397816025214,0.16097877788189457,0.03366845484565443,0.037081959339221184,0.02676529240172073,0.13347347704440957,0.01919397586784572,0.10380017717508264,0.09766966152482,0.03220502016750254,0.026675145511826984,0.01809725650321714
2023-08-08,0.03369463128718561,0.027313140290124317,9.097101101402694e-07,0.007748076788880905,0.011239795492175188,0.23268389020408412,0.00042165253991342084,0.1584878888802,0.03392706680709766,0.036704948965762506,0.02634079820672969,0.1340014280394009,0.019164026507408737,0.10356054249952111,0.09763577646567835,0.032006468890847545,0.027132425628546546,0.01793653279633328
2023-08-09,0.034652593209161996,0.027640126423222913,9.210473985261727e-07,0.007696624551314327,0.011535543109153168,0.2299952280563743,0.0004202230134339431,0.15589519226139897,0.03491700583307883,0.036417303317447,0.0263758466408305,0.13593692437930638,0.019621232283975398,0.10411259687964111,0.0967256638560989,0.032287176729913034,0.02774342602886857,0.0180263723793822
2023-08-10,0.03346104961670729,0.027082647106621754,9.032548627059531e-07,0.0074361489783289665,0.01147574192297147,0.23876020706620096,0.00040258602885523946,0.15792454607728992,0.032898902436915456,0.03674898522910793,0.02553225060430997,0.13567676877130258,0.019602641848430524,0.10124748637435527,0.09513842957571153,0.03143390763359694,0.027489071331495453,0.017687726142935973
2023-08-11,0.03304638003569353,0.026935881945437907,8.990228564144713e-07,0.007299550412505553,0.011612741376892829,0.2427758211387182,0.0003873102929132645,0.1565544611140403,0.03414465988076098,0.03623109484838119,0.025163471637129713,0.134961737200466,0.019841587780849226,0.10008607220035609,0.09460704152738093,0.03116076431971141,0.02760442159481437,0.01758610367109222
2023-08-14,0.0331998958906705,0.027003413735022942,8.979811775417709e-07,0.007193175520722605,0.01182616183446587,0.2425796251991389,0.0003779942919445726,0.15527572581743454,0.033937630226830356,0.036507578229780256,0.025536350748901142,0.13578732531779822,0.019934884533949,0.09895639076393586,0.09569977384334985,0.031023940858943416,0.027749989469584384,0.017409245736350082
2023-08-15,0.03316396074884825,0.027172631595481594,8.990404751609932e-07,0.007086116170365137,0.012131258365855165,0.24168016571351514,0.00036894422133991966,0.15174537018107087,0.034753531535236186,0.03552731919929926,0.02558822013661983,0.14273608375655886,0.020614015296962235,0.09800321460543251,0.09345027185687824,0.03074710605483875,0.0278684431071392,0.017362448414083638
2023-08-16,0.03329897944855336,0.02703314722295239,8.89724335991688e-07,0.006933822816004973,0.012294877798716828,0.24366364044661243,0.000355298175810938,0.14980237691907375,0.03404141199352409,0.03526318682180027,0.025060165469902654,0.1472917406292429,0.02119437912855287,0.09637817923791038,0.09243287033228384,0.03013033489547905,0.027637315298398853,0.017187383640844364
2023-08-17,0.032380545495115466,0.026875390514868997,8.798221859978863e-07,0.006806128490518645,0.012427805892950549,0.24637245112670275,0.00034903653971078306,0.14839954399372857,0.033441791424551594,0.035120705973692844,0.025674694830787718,0.14980906839847272,0.02103232410792687,0.09456713696336908,0.09296037455075415,0.02937727848495073,0.02740785123108023,0.016996992158632374
2023-08-18,0.03203010970640971,0.02699719117667432,8.791242859021683e-07,0.006767985966704185,0.012639805093341916,0.2514496269432378,0.00034041595874301776,0.1485347438618186,0.03309617952901267,0.0349225018842126,0.025639882401770495,0.14749721274832922,0.021111116500293806,0.09327874796502372,0.09270945124704023,0.028913149718346406,0.027489612922115946,0.016581387252639482
2023-08-21,0.03184126981452495,0.027147950970581515,8.793613146412844e-07,0.006756021070838761,0.012829328388507706,0.25005217917657957,0.00034271463878761724,0.14832525764718013,0.033418274028719136,0.035083118354428115,0.025597032917615507,0.14955517184571057,0.02104102042751332,0.09207775940653068,0.09323195206981573,0.02848252171218654,0.027532092289740167,0.016685455879425267
2023-08-22,0.03196507690427523,0.02727985218295785,8.826821107491965e-07,0.006809224984055602,0.013056503260639315,0.2501340967388583,0.000344218535660397,0.1457669632449848,0.034228788872327214,0.03485288359769183,0.025233984512872624,0.15018773025840118,0.022093531997734218,0.09157250230330209,0.09356719641805707,0.02825931689985085,0.02765923329360295,0.016988013312617737
2023-08-23,0.032065628438022846,0.027341405092826825,8.842133058266438e-07,0.006889499190104314,0.013261066476811655,0.2499397449581993,0.0003445879828563017,0.14746767426046503,0.03519267153560963,0.03484174102602693,0.024913930378699475,0.14899500682790234,0.02171116566212881,0.09061970669026133,0.09322633384839035,0.028291595442470237,0.02767387178285656,0.017223486193062174
2023-08-24,0.03189299073579809,0.02733594799399363,8.836383843085761e-07,0.0069851430892867925,0.013425020688200846,0.2506555517581036,0.00034869149746938045,0.14678422599587318,0.03605471816724514,0.03450290261819643,0.02404348011684159,0.15126750933711552,0.02247496103396542,0.08946274870796203,0.09161729013084606,0.028354979354192608,0.027635429704269833,0.017157525432255565
2023-08-25,0.032241066066483116,0.02705437387998549,8.740761026802886e-07,0.007003491689465146,0.013438045524002424,0.25463162856154703,0.00034576851034151047,0.14768949159687256,0.03543596625562274,0.034877568310427196,0.024275182851040286,0.15044781107625266,0.022020307470627505,0.08791356680696628,0.08986506801180967,0.028156627424754714,0.02733501467608256,0.017268147211616635
